Date,Open,High,Low,Close,Volume
31-Jan-2020,30950.5,31033.45,30691.8,30833.6,333435455.00
1-Feb-2020,30726.2,30918.6,29753,29820.9,255295791.00
3-Feb-2020,29811.75,30105.8,29612.55,30023.25,337112135.00
4-Feb-2020,30235.3,30776.95,30182.45,30686.7,336610481.00
5-Feb-2020,30761.95,31065.85,30630.85,31001.95,427604425.00
6-Feb-2020,31070.75,31470.65,30917.25,31304.05,334000323.00
7-Feb-2020,31367.05,31368.2,31111.05,31201.95,254381768.00
10-Feb-2020,31248.65,31248.8,30957.2,31058.15,239696426.00
11-Feb-2020,31230.2,31505.95,31225.9,31300.6,198887095.00
12-Feb-2020,31441.15,31588.6,31398.15,31492.9,225958605.00
13-Feb-2020,31586.55,31649.45,31180.6,31230.25,303030451.00
14-Feb-2020,31281.85,31436.65,30776.1,30834.8,341366207.00
17-Feb-2020,30873.85,30998.15,30630.5,30680.7,251931924.00
18-Feb-2020,30661.5,30692.75,30252.45,30562.5,398866924.00
19-Feb-2020,30905,30947.15,30606.15,30838.2,268822099.00
20-Feb-2020,30862.3,31085.3,30702.45,30942.85,273065120.00
24-Feb-2020,30666.35,30702.15,30428,30455.1,254235861.00
25-Feb-2020,30517,30610.7,30329.95,30432.7,215913422.00
26-Feb-2020,30279.95,30515.35,30131.75,30306.85,290964252.00
27-Feb-2020,30270,30271.95,29914.15,30187,358020830.00
28-Feb-2020,29501.55,29564.1,29051.5,29147.15,386879090.00
2-Mar-2020,29701,29791.15,28571.7,28868.4,368259606.00
3-Mar-2020,29012.55,29285.35,28749.55,29177.05,367320137.00
4-Mar-2020,29252.95,29273.65,28125.15,28653.7,425845356.00
5-Mar-2020,28830.3,29134.3,28535.6,28815.35,1075709340.00
6-Mar-2020,27649.95,28047.2,27162.3,27801.45,1568142743.00
9-Mar-2020,27031.45,27091.6,25923.4,26462.6,1058982970.00
11-Mar-2020,26272.75,26791.45,26234.1,26487.8,723295485.00
12-Mar-2020,25175.9,25223.1,23536.35,23971.15,760576349.00
13-Mar-2020,22720.75,25670.75,21351.7,25166.45,783385213.00
16-Mar-2020,24061.6,24074.15,23008.25,23101.15,481906496.00
17-Mar-2020,23348.05,23449.5,22002,22155.15,537689478.00
18-Mar-2020,22411.85,22544.05,20267.95,20580.2,875287959.00
19-Mar-2020,19428.95,21035.05,18675.65,20083.5,476621914.00
20-Mar-2020,19898.3,20924.55,19265,20317.6,501768418.00
23-Mar-2020,18311.3,18895.65,16791.05,16917.65,307639369.00
24-Mar-2020,17705.85,17841.4,16116.25,17107.3,391702593.00
25-Mar-2020,16759.95,18740.2,16635.5,18481.05,394556026.00
26-Mar-2020,18781.85,20409.35,18364.5,19613.9,482884243.00
27-Mar-2020,20801.6,21462.4,19580.1,19969,539418047.00
30-Mar-2020,19254.45,19716.25,18668.7,18782.4,326991879.00
31-Mar-2020,19307.65,19466.3,18792.4,19144,309805792.00
1-Apr-2020,19122.4,19154.75,18042.25,18208.35,274864724.00
3-Apr-2020,18325.05,18326.1,17143.2,17249.3,342530350.00
7-Apr-2020,18454.55,19190.55,17953.75,19062.5,435419014.00
8-Apr-2020,18799.4,20324.1,18482.9,18946.45,508444556.00
9-Apr-2020,19553.15,19988.3,19166.9,19913.6,389986610.00
13-Apr-2020,19854.9,19887.05,19294,19488,288209448.00
15-Apr-2020,20096.35,20184.1,18776.75,19057.05,389865463.00
16-Apr-2020,18957.15,19520.3,18703.45,19400,350278671.00
17-Apr-2020,20394.75,20866.55,19729.3,20681.45,475038288.00
20-Apr-2020,21104.7,21122.1,20444.25,20522.65,438637821.00
21-Apr-2020,19812.05,19891.45,19247.95,19409.35,311922545.00
22-Apr-2020,19306.95,19806.35,19051.95,19701.85,349355747.00
23-Apr-2020,19871.35,20356.5,19584.4,20267.95,325385187.00
24-Apr-2020,19697.65,19950.15,19515.4,19586.65,305735017.00
27-Apr-2020,19870.8,20224.75,19847.65,20081.15,299864446.00
28-Apr-2020,20436.6,20751.3,20260.8,20671.1,367772101.00
29-Apr-2020,20440.4,21348.15,20393.65,21090.2,400629555.00
30-Apr-2020,21589.2,21967,21353.65,21534.5,471511130.00
4-May-2020,20514.75,20530.45,19643.6,19743.75,328804506.00
5-May-2020,20147.3,20223.15,19212.35,19271.75,381269938.00
6-May-2020,19302.45,19806.6,18941,19694.55,395557269.00
7-May-2020,19536.05,19757.25,19332.15,19491.8,300140979.00
8-May-2020,19844,19969.6,19285.05,19352.9,330610646.00
11-May-2020,19610.45,19733.4,18900.9,18950.5,342556509.00
12-May-2020,18751.4,18993.4,18287,18862.85,395412970.00
13-May-2020,20017.75,20122.25,19429.9,19634.95,520830667.00
14-May-2020,19197.7,19380.1,19024.75,19068.5,333038859.00
15-May-2020,19098.8,19119.1,18683.65,18833.95,240590869.00
18-May-2020,18795.1,18795.1,17514.2,17573.2,434763906.00
19-May-2020,18037.15,18175.3,17390.65,17486.25,415466049.00
20-May-2020,17486.5,18002.65,17407.7,17840.2,326225920.00
21-May-2020,17901.95,18200.7,17658.55,17735.1,347575113.00
22-May-2020,17554.25,17952.25,17105,17278.9,484792159.00
26-May-2020,17537.65,17681.7,17311.25,17440.35,336758208.00
27-May-2020,17603.4,18874.25,17560.35,18710.55,538003230.00
28-May-2020,18924.45,19455.55,18818.95,19169.8,561124154.00
29-May-2020,18962,19358.05,18729.9,19297.25,581732090.00
1-Jun-2020,19728.9,20225.35,19632.9,19959.9,558065113.00
2-Jun-2020,20120.6,20615.75,19852.55,20530.2,448324616.00
3-Jun-2020,20966.6,21619.55,20822,20940.7,616871764.00
4-Jun-2020,20932.35,21141.8,20316.2,20390.45,587859629.00
5-Jun-2020,20516.4,21198.7,20425.05,21034.5,637447046.00
8-Jun-2020,21636.1,21807.4,20911.25,21187.35,748110342.00
9-Jun-2020,21295.5,21568.85,20629.7,20724.9,641246103.00
10-Jun-2020,20760.95,21251.45,20671.55,21100.1,582992179.00
11-Jun-2020,21084.7,21244.45,20458.3,20525.15,747065326.00
12-Jun-2020,19529.3,20747.7,19526.1,20654.55,599190078.00
15-Jun-2020,20457.15,20470.85,19740.2,19912.9,465009106.00
16-Jun-2020,20500.65,20638.85,19507.05,20296.7,552448328.00
17-Jun-2020,20137.45,20627.9,19978.15,20201.75,453526032.00
18-Jun-2020,20137.6,21028.35,20030.35,20956.3,362837078.00
19-Jun-2020,20970.1,21467.65,20878.25,21338.1,523371321.00
22-Jun-2020,21491.55,22078.25,21425.55,21708.35,664606529.00
23-Jun-2020,21859.25,22322.3,21647.8,22264.9,527935624.00
24-Jun-2020,22479.35,22479.55,21336.35,21426.8,684574815.00
25-Jun-2020,21218.05,21703.5,20926.45,21506.15,586179820.00
26-Jun-2020,21735.05,21784.65,21320.1,21592.05,375592321.00
29-Jun-2020,21291.55,21440.05,21026.45,21359,328004604.00
30-Jun-2020,21524.3,21650.5,21212,21370.15,292655825.00
1-Jul-2020,21354.1,22061.6,21281.85,21977.6,385956486.00
2-Jul-2020,22133.8,22344.85,21890.5,21953.2,398994350.00
3-Jul-2020,22101.75,22130.3,21768,21852.4,256179957.00
6-Jul-2020,22270.95,22399.25,22171.05,22198.95,290921694.00
7-Jul-2020,22254.3,22674.5,22040.35,22628,455766093.00
8-Jul-2020,22700.9,23080.6,22499.5,22584.65,673130542.00
9-Jul-2020,22753.15,22998.3,22673.4,22907.2,355982560.00
10-Jul-2020,22720.95,22835.2,22320.05,22398.45,457099610.00
13-Jul-2020,22613.25,22657.4,21981.65,22089.25,293704011.00
14-Jul-2020,21877.6,21909.7,21222.45,21392.2,338499620.00
15-Jul-2020,21634.25,21935.5,21230.55,21340.75,359145119.00
16-Jul-2020,21453.25,21671.25,21027.85,21597.15,348563989.00
17-Jul-2020,21608.05,22065,21550.8,21966.8,294921788.00
20-Jul-2020,22307.3,22520.45,22187.8,22321.85,349653489.00
21-Jul-2020,22639.85,22861.9,22597.95,22782,316649600.00
22-Jul-2020,23159,23211.35,22658.2,22882.6,412721326.00
23-Jul-2020,22854.85,23122.35,22734.9,23083.9,307580829.00
24-Jul-2020,22853.2,22854.05,22417.2,22662.05,436264876.00
27-Jul-2020,22664.6,22668.05,21801.35,21848.75,340888880.00
28-Jul-2020,21940.15,22233,21611.4,22105.2,379785455.00
29-Jul-2020,22075,22346.4,21906.35,22076.6,400357048.00
30-Jul-2020,22195.05,22252.6,21580.15,21646.85,299568955.00
31-Jul-2020,21730.55,21806.95,21375,21640.05,397341689.00
3-Aug-2020,21543.8,21543.8,21031.45,21072.1,431029295.00
4-Aug-2020,21248.25,21576.35,21057.75,21490.5,297019822.00
5-Aug-2020,21686.85,21936.5,21448.4,21509.95,338829581.00
6-Aug-2020,21644.25,21926.55,21370.3,21642.6,386597915.00
7-Aug-2020,21620.25,21787.25,21451.3,21754,378616471.00
10-Aug-2020,21824.9,22071.95,21795.1,21900.25,261796164.00
11-Aug-2020,22050.2,22277.6,22039.85,22227.2,377912975.00
12-Aug-2020,22135.95,22326.55,21990.2,22264,507472323.00
13-Aug-2020,22395.2,22439.95,22139.6,22196.35,289096635.00
14-Aug-2020,22334.95,22334.95,21459.1,21679.4,318837489.00
17-Aug-2020,21906.95,21909.4,21403.15,21700.85,263359893.00
18-Aug-2020,21702,22227.75,21629.4,22170.6,311809274.00
19-Aug-2020,22315.4,22419.35,22234.25,22285.9,348005901.00
20-Aug-2020,21989.9,22079.9,21886.7,21999.45,314838525.00
21-Aug-2020,22190.7,22344.05,22165.05,22299.6,347083160.00
24-Aug-2020,22436.85,22897.5,22410.05,22833,346273118.00
25-Aug-2020,22973.4,23180.3,22857.9,23092.15,422190044.00
26-Aug-2020,23175.55,23453.4,23093.15,23414.2,337920632.00
27-Aug-2020,23511.45,23704.05,23464.15,23600.35,430926732.00
28-Aug-2020,23635.3,24611.8,23599.2,24523.8,812646625.00
31-Aug-2020,25038.8,25232.6,23385.3,23754.35,712975732.00
1-Sep-2020,23893.8,24199.65,23473.15,23812,484334092.00
2-Sep-2020,23769,23926.15,23482.55,23874.55,293508250.00
3-Sep-2020,23986.15,24051.6,23451.65,23530.85,214818095.00
4-Sep-2020,23119.15,23394.8,22876.9,23011.5,341042607.00
7-Sep-2020,23036.25,23109.1,22716.25,22945.05,245264124.00
8-Sep-2020,22971.2,23064.15,22641.4,22744.4,231451727.00
9-Sep-2020,22486.7,22554.6,22080.4,22267,305088443.00
10-Sep-2020,22466.55,22678.65,22225.25,22466.2,278551123.00
11-Sep-2020,22509.95,22668.75,22205.95,22479.95,214789265.00
14-Sep-2020,22683.35,22757.3,22028.15,22101.25,265397711.00
15-Sep-2020,22202.8,22514.15,22062.35,22465.65,248826760.00
16-Sep-2020,22476.3,22659.4,22216.5,22573.55,245862302.00
17-Sep-2020,22352,22504.45,22267.05,22320.35,216408615.00
18-Sep-2020,22439.35,22469.4,21784.9,22031.05,320585881.00
21-Sep-2020,21983.4,22098.85,21274.3,21366.8,283525089.00
22-Sep-2020,21445.25,21473.35,20958.45,21139.1,325400312.00
23-Sep-2020,21350.8,21365.05,20821,21178.5,299197195.00
24-Sep-2020,20898.8,20955.6,20404.9,20456.85,276420580.00
25-Sep-2020,20740.8,21064.3,20430.7,20982.35,280646576.00
28-Sep-2020,21152.05,21708.85,21055.1,21665.5,240223120.00
29-Sep-2020,21770.9,21811.5,21280.6,21411.3,242993739.00
30-Sep-2020,21405.25,21549.35,21128.5,21451.8,240051659.00
1-Oct-2020,21685.25,22293.75,21664.15,22246,348728050.00
5-Oct-2020,22352.1,22768.55,22247.25,22370.95,325414639.00
6-Oct-2020,22673.05,22893.5,22521.05,22853.7,247980470.00
7-Oct-2020,22836.95,23036.2,22607.8,22964.8,236098777.00
8-Oct-2020,23150.25,23450.9,23063.6,23191.35,280136398.00
9-Oct-2020,23312.6,23904.1,23132.45,23846.8,350978943.00
12-Oct-2020,23955.6,24190.35,23552.6,23712.8,280694619.00
13-Oct-2020,23663.05,23775.15,23431.5,23492.2,190829083.00
14-Oct-2020,23353.15,23962.7,23149.45,23874.65,225363576.00
15-Oct-2020,23920.35,24087.85,22970.95,23072.4,270328079.00
16-Oct-2020,23219.85,23646.2,23148.95,23533.25,229438006.00
19-Oct-2020,23902.9,24320.95,23754.85,24266.75,388154335.00
20-Oct-2020,24117.35,24410.9,24039.85,24311.8,254147636.00
21-Oct-2020,24444.2,24823.6,24099.85,24635.05,335657280.00
22-Oct-2020,24447.35,24691.15,24250.2,24484.15,241407252.00
23-Oct-2020,24669.2,24764.15,24360.85,24478.3,196845852.00
26-Oct-2020,24525.8,24577.3,23867.75,24075.45,260452297.00
27-Oct-2020,24288.05,24809.65,23924.2,24769.5,299009849.00
28-Oct-2020,24737.85,24780.7,24057.95,24232.5,272722955.00
29-Oct-2020,24063.5,24339.1,23822.05,24092,340550442.00
30-Oct-2020,24090.15,24277.35,23612.7,23900.9,271824691.00
2-Nov-2020,24367.6,25139,24120.6,24892.5,437217701.00
3-Nov-2020,25108,25760.7,25085.7,25682.8,407591534.00
4-Nov-2020,25539.55,25891,25142,25771.6,409247572.00
5-Nov-2020,26174.8,26375.2,26000.05,26313.1,385307914.00
6-Nov-2020,26274.1,26853.45,26135.3,26798.95,357689528.00
9-Nov-2020,27088.95,27595,27068.95,27534.1,365124397.00
10-Nov-2020,28039.45,28802.5,27916.9,28606,595796701.00
11-Nov-2020,28713.15,29030.9,28211.1,28845,497507807.00
12-Nov-2020,28633.75,28672.9,28066.05,28278.8,308960319.00
13-Nov-2020,28108.7,28520.55,27703.3,28465.7,330891449.00
14-Nov-2020,28685.7,28752.45,28431.85,28594.3,43672347.00
17-Nov-2020,28792.25,29239.25,28722.9,29181.3,317307486.00
18-Nov-2020,29107.9,29784.75,29056.75,29749.85,487620929.00
19-Nov-2020,29302.6,29627.2,28819.55,28903.05,358602987.00
20-Nov-2020,28935.75,29406.7,28580.9,29236,320010076.00
23-Nov-2020,29432.8,29492.3,28852.9,29024.2,395630008.00
24-Nov-2020,29265.6,29827.8,29206.75,29737.25,348058801.00
25-Nov-2020,30021.9,30197.85,29132.3,29196.4,546078327.00
26-Nov-2020,29370.4,29623,28923.1,29549.75,369368245.00
27-Nov-2020,29622,29716.85,29368.7,29609.05,494394896.00
1-Dec-2020,29844.8,29919.75,29511,29817.85,325606521.00
2-Dec-2020,29876.7,29886.25,29149.9,29463.15,374276909.00
3-Dec-2020,29728.9,29813,29379.4,29448.75,419239179.00
4-Dec-2020,29573.4,30162.3,29473.5,30052.4,466911596.00
7-Dec-2020,30062.6,30354.2,29950.6,30211.55,431765351.00
8-Dec-2020,30300.3,30363.8,30025.2,30261.9,586847601.00
9-Dec-2020,30335.05,30807.25,30326.7,30709.4,542515807.00
10-Dec-2020,30545.35,30610,30202.1,30510.35,335772472.00
11-Dec-2020,30555.3,30811.8,30328.45,30604.85,409937035.00
14-Dec-2020,30735.15,30845.8,30624.25,30745.9,269034727.00
15-Dec-2020,30805.4,30805.85,30345.75,30691.05,279367757.00
16-Dec-2020,30920.35,30932.25,30587.1,30698.4,380587654.00
17-Dec-2020,30791.2,30945.2,30643.9,30847.05,260660598.00
18-Dec-2020,30841.85,30854.05,30374.5,30714.65,278144935.00
21-Dec-2020,30595.8,30607.5,29201.2,29456.45,390941877.00
22-Dec-2020,29607.5,29711.15,28976.75,29625.95,464415052.00
23-Dec-2020,29560.75,29941.4,29446,29883.3,379383537.00
24-Dec-2020,30071.65,30545.85,30007.8,30402.2,300013358.00
28-Dec-2020,30558.85,30929.05,30538.15,30880.95,317207023.00
29-Dec-2020,31006.9,31359.35,31002.6,31322.5,389215378.00
30-Dec-2020,31479.8,31510.25,31007.15,31303.05,267799744.00
31-Dec-2020,31295.9,31409.5,31088.1,31264.05,364121772.00
1-Jan-2021,31297.3,31384.35,31188.25,31225.85,362816824.00
4-Jan-2021,31485.15,31489.6,30893.65,31212.45,455777638.00
5-Jan-2021,31041.1,31767.65,30935.55,31722.25,427039458.00
6-Jan-2021,31839.95,31982.3,31548.15,31797.9,546145047.00
7-Jan-2021,32129.8,32177.4,31911.5,31956,503480241.00
8-Jan-2021,32298.05,32298.05,32002.95,32084.2,320076839.00
11-Jan-2021,32280.3,32288.45,31836.95,31998.9,262149604.00
12-Jan-2021,31835.05,32397.95,31725.85,32339,518130302.00
13-Jan-2021,32546.6,32683.5,32148.25,32574.65,631806349.00
14-Jan-2021,32526.7,32718.95,32442.35,32519.75,418770741.00
15-Jan-2021,32508.9,32544.8,32044.35,32246.8,441548129.00
18-Jan-2021,32275.15,32441.5,31650.9,31811.75,396843076.00
19-Jan-2021,32082.9,32464.95,31863.95,32424.85,354794656.00
20-Jan-2021,32388.95,32607.45,32322.9,32543.7,463373596.00
21-Jan-2021,32732.8,32842.3,31985.55,32186.9,429690838.00
22-Jan-2021,32088,32131.4,31119.9,31167.25,447189924.00
25-Jan-2021,31507.15,31697.55,31013.65,31198.4,354685592.00
27-Jan-2021,31236.25,31287.05,30165.65,30284.55,374955694.00
28-Jan-2021,29812.3,30464.4,29687.7,30358.3,616602174.00
29-Jan-2021,30700.65,31111.95,30254.55,30565.5,491234852.00
1-Feb-2021,30976.35,33305.3,30906.45,33089.05,724603063.00
2-Feb-2021,33589.05,34652.5,33583.15,34267.9,672200917.00
3-Feb-2021,34555.6,34908.05,34011.9,34758.45,605204158.00
4-Feb-2021,34548.9,35413.15,34238.9,35344.8,829671813.00
5-Feb-2021,35634.95,36615.2,35545,35654.5,929584155.00
8-Feb-2021,36073.85,36466.45,35872.25,35983.65,448653152.00
9-Feb-2021,36058.8,36477.15,35636.85,36056.5,692481033.00
10-Feb-2021,36042.35,36227.2,35428.15,35783.1,454605536.00
11-Feb-2021,35687.25,36009.45,35573.3,35752.1,397926100.00
12-Feb-2021,35736.6,36322.8,35700.25,36108.9,400613273.00
15-Feb-2021,36501.4,37449.9,36405.1,37306.25,395960815.00
16-Feb-2021,37492.6,37708.75,36762.75,37098.4,498415137.00
17-Feb-2021,37041.95,37331.45,36764.25,36910.95,850487354.00
18-Feb-2021,37088.75,37108.75,36367.45,36587,860331083.00
19-Feb-2021,36371.55,36656.2,35584.6,35841.6,1057099488.00
22-Feb-2021,35874.3,36128.9,35097.55,35257.2,558736003.00
23-Feb-2021,35540.55,35680.85,34976,35116.95,495062997.00
24-Feb-2021,35205.4,36567.65,35060.65,36452.3,272875395.00
25-Feb-2021,36763.15,37232.2,36494,36549,455940302.00
26-Feb-2021,35806.65,35902.9,34658.7,34803.6,583014812.00
1-Mar-2021,35374.25,35581.1,34983.75,35296,321453194.00
2-Mar-2021,35458.15,35747.05,35002.45,35419.7,313565974.00
3-Mar-2021,35754.45,36455.15,35570.55,36368.05,526962435.00
4-Mar-2021,35575.65,36316.4,35519.25,35802.5,518584470.00
5-Mar-2021,35458.5,35616.05,34893.25,35228.15,479018691.00
8-Mar-2021,35462.45,35827.3,35090.75,35275.75,300221829.00
9-Mar-2021,35705.9,36077.8,35544.95,35865.65,276564848.00
10-Mar-2021,36112.25,36176.9,35764.35,35938.3,210555025.00
12-Mar-2021,36497.35,36497.35,35188.05,35496.65,273642948.00
15-Mar-2021,35544.25,35544.25,34430.65,35182.55,353005770.00
16-Mar-2021,35352,35405.05,34744.6,34804.6,311778180.00
17-Mar-2021,34905.05,35100.5,34126.85,34229.25,294340779.00
18-Mar-2021,34577.5,34759.85,33597.55,33856.8,365798753.00
19-Mar-2021,33590.4,34355.4,33361,34161.6,457208862.00
22-Mar-2021,34088.4,34148.9,33389.15,33603.45,298859239.00
23-Mar-2021,33747.95,34360.05,33622,34184.4,365205246.00
24-Mar-2021,33894.7,33970.65,33203.4,33293.25,345484145.00
25-Mar-2021,33420.75,33550.15,32415.25,33006.45,486186269.00
26-Mar-2021,33605.05,33610.65,33166.1,33318.2,291664756.00
30-Mar-2021,33615.9,33990.8,33564.55,33875.1,374227813.00
31-Mar-2021,33764.8,33773.1,33151.8,33303.9,317682921.00
1-Apr-2021,33588,33949.15,33208.75,33858,275264439.00
5-Apr-2021,33649.15,33697.75,32330.15,32678.85,306389349.00
6-Apr-2021,32915.65,33007.65,32338.4,32501.35,263466128.00
7-Apr-2021,32529.7,33191.7,32141.55,32991.2,301661823.00
8-Apr-2021,33154.2,33306.8,32704.75,32782.85,242109321.00
9-Apr-2021,32636.9,32972.15,32329.95,32448.05,342531390.00
12-Apr-2021,31637.9,31698.05,30520.3,30792,500839301.00
13-Apr-2021,30901.8,31885.45,30722.85,31771.6,394495718.00
15-Apr-2021,31929.1,32187.05,31406.4,32112.85,359820808.00
16-Apr-2021,32161.45,32325.15,31911.9,31977.45,282437841.00
19-Apr-2021,30993.45,31304.3,30405.65,31208.4,371591981.00
20-Apr-2021,31568.95,31731.65,30891,31112.7,301980700.00
22-Apr-2021,30763.5,31834.5,30555.25,31782.6,324393822.00
23-Apr-2021,31490.6,32148.4,31377.15,31722.3,333782207.00
26-Apr-2021,32316.65,32603.7,32144.8,32275.15,312038031.00
27-Apr-2021,32228.95,32807.1,32152.95,32735.35,298418626.00
28-Apr-2021,32865.5,33777.7,32840.3,33722.8,354104361.00
29-Apr-2021,33901.6,34287,33304.6,33714.5,381173342.00
30-Apr-2021,33112.4,33455.25,32663.4,32781.8,356408638.00
3-May-2021,32368.55,32566.6,31906.55,32465.75,313628139.00
4-May-2021,32610.4,33011.55,32191.4,32270.35,672537145.00
5-May-2021,32577.1,32862.15,32068.55,32783.7,343564356.00
6-May-2021,32900.75,32956.35,32564,32827.8,268011511.00
7-May-2021,33041.65,33259.15,32771.35,32904.5,261346010.00
10-May-2021,33175.3,33297.6,33028.15,33142.4,366829284.00
11-May-2021,32640.95,33154.3,32611.7,32872.2,410859353.00
12-May-2021,32717.65,32747.7,32352.3,32452.3,530601264.00
14-May-2021,32495.15,32622.65,32115.5,32169.55,344502670.00
17-May-2021,32437.85,33506.9,32318.7,33459.25,432480348.00
18-May-2021,33893.1,34142.85,33730.45,33922.4,385809306.00
19-May-2021,33717.1,33959.3,33608.25,33685.2,310365750.00
20-May-2021,33692.55,33833.7,33273.95,33334.55,498149396.00
21-May-2021,33559.8,34694.45,33559.75,34606.9,534919600.00
24-May-2021,34869.3,35216.1,34528.3,34943.6,618209361.00
25-May-2021,35095,35125.85,34410.4,34662,349434738.00
26-May-2021,34757.15,34897.95,34462.5,34684.2,321416671.00
27-May-2021,34664.2,35220.8,34529.7,35095.05,726180251.00
28-May-2021,35345.65,35436.65,34977.2,35141.45,551320823.00
31-May-2021,35097.45,35584.3,34930.1,35526.65,379880136.00
1-Jun-2021,35639.75,35713.9,35241.2,35337.2,323916139.00
2-Jun-2021,35271.6,35415.85,35070.3,35373.75,591363574.00
3-Jun-2021,35536.45,35723.7,35413,35649,421766510.00
4-Jun-2021,35657.85,35810.9,35176.15,35291.65,282780039.00
7-Jun-2021,35460.8,35545.85,35338.55,35443.65,253219977.00
8-Jun-2021,35433.8,35449.5,34962.65,35085.3,214827767.00
9-Jun-2021,35114.25,35402.45,34641.2,34800.5,315893506.00
10-Jun-2021,34903.6,35165.65,34734.4,35131.2,324664716.00
11-Jun-2021,35324.65,35344,34891.3,35047.4,192127390.00
14-Jun-2021,34936.55,34995.15,34374.35,34950.6,311604282.00
15-Jun-2021,35038.05,35317.4,34917.9,35247.75,170044245.00
16-Jun-2021,35196.25,35380,34916.2,35003.5,157933211.00
17-Jun-2021,34619.8,34882.4,34458.1,34605.4,199243725.00
18-Jun-2021,34735.15,34787.4,33908.95,34558,274819851.00
21-Jun-2021,34109.45,34927.65,33937.5,34871.3,260354639.00
22-Jun-2021,35084.9,35281.9,34664.35,34745,264369582.00
23-Jun-2021,34911.85,34937.65,34525.45,34574,315407199.00
24-Jun-2021,34687.7,34935.3,34592.35,34827,210383466.00
25-Jun-2021,34916.65,35491.95,34915.85,35364.65,236854047.00
28-Jun-2021,35488.2,35576.95,35236.45,35359.45,320196203.00
29-Jun-2021,35320.45,35337.45,34913.7,35010.3,266274918.00
30-Jun-2021,35001.9,35214.9,34730.45,34772.2,249544293.00
1-Jul-2021,34866,34917.65,34650.95,34684,164003666.00
2-Jul-2021,34728.1,34894.45,34632.6,34809.9,165618523.00
5-Jul-2021,35010.95,35234.3,34926.4,35212,164345876.00
6-Jul-2021,35173.6,35807.45,35165.55,35579.15,179452046.00
7-Jul-2021,35550.6,35795.75,35427.65,35771.3,151482780.00
8-Jul-2021,35603.25,35811,35134.65,35274.1,169181977.00
9-Jul-2021,35163.75,35225.2,34859.9,35071.95,145257589.00
12-Jul-2021,35285.05,35394.3,35060.35,35198.9,183089619.00
13-Jul-2021,35480.05,35727.85,35340.7,35673.4,134145673.00
14-Jul-2021,35585.85,35804.05,35434.75,35668.25,103104332.00
15-Jul-2021,35757.45,35985.25,35625.7,35907.65,116401975.00
16-Jul-2021,35977.95,35977.95,35674.75,35751.8,124898578.00
19-Jul-2021,35070.5,35347.05,34899.2,35079.2,130897303.00
20-Jul-2021,34791.15,34894.15,34357.35,34415.45,159709578.00
22-Jul-2021,34774.55,34989.1,34557.85,34677.3,164037904.00
23-Jul-2021,34748.35,35088,34404.75,35034.4,200257651.00
26-Jul-2021,34947.85,35138.2,34669.55,34949.7,179131153.00
27-Jul-2021,35029.3,35186.1,34713.55,34797.45,173044876.00
28-Jul-2021,34839.45,34841.55,34115.2,34532.9,174745645.00
29-Jul-2021,34740.3,34778.15,34495.2,34691.5,195999122.00
30-Jul-2021,34698.75,34738.75,34445.4,34584.35,174178173.00
2-Aug-2021,34760.9,34861.75,34588.25,34710,241611859.00
3-Aug-2021,34660.75,35238.45,34649.2,35207.45,254949840.00
4-Aug-2021,35388.15,36219.8,35313,36028.05,363137299.00
5-Aug-2021,36093.95,36115.45,35661.3,35834.75,312002845.00
6-Aug-2021,35875.8,36080.1,35700.45,35809.25,230463834.00
9-Aug-2021,35824.2,36159.85,35612.3,36028.95,166874234.00
10-Aug-2021,35954.55,36317,35890.5,36034.1,201187741.00
11-Aug-2021,36218.25,36227.55,35531.35,35806.4,200203008.00
12-Aug-2021,35825.4,35998.15,35702.9,35937.05,122331527.00
13-Aug-2021,36000.75,36233.3,35937.1,36169.35,125846393.00
16-Aug-2021,36100.65,36261.55,36032.4,36094.5,87300657.00
17-Aug-2021,35935.05,35993.7,35611.85,35867.45,118332001.00
18-Aug-2021,36222.5,36248.9,35432,35554.5,140479197.00
20-Aug-2021,35146.5,35306.5,34926.5,35033.85,181201194.00
23-Aug-2021,35424.2,35427.4,34817.5,35124.4,174160064.00
24-Aug-2021,35200.75,35795.3,35070,35712.1,173607876.00
25-Aug-2021,35768.85,35910.3,35499.65,35586.25,144304924.00
26-Aug-2021,35485.95,35785.8,35411.8,35617.55,136431065.00
27-Aug-2021,35559.75,35727.9,35359.25,35627.8,120863177.00
30-Aug-2021,35781.05,36398.45,35721.9,36347.65,150364401.00
31-Aug-2021,36367.4,36552.8,36216.2,36424.6,210320042.00
1-Sep-2021,36591.45,36997.7,36487.15,36574.3,181520267.00
2-Sep-2021,36588.4,36895.55,36469,36831.3,118881969.00
3-Sep-2021,36883.65,37140,36563.2,36761.15,155572966.00
6-Sep-2021,36878.25,36923.65,36554.45,36592.35,88610035.00
7-Sep-2021,36558.85,36685.85,36151.95,36468.8,124504318.00
8-Sep-2021,36519.7,36855.9,36393.6,36768.2,175840330.00
9-Sep-2021,36725.5,36857.2,36566.7,36683.2,83638944.00
13-Sep-2021,36608.45,36724.85,36327.05,36471.8,82205571.00
14-Sep-2021,36639.95,36756,36529.65,36613.05,109343491.00
15-Sep-2021,36543.55,36949.7,36496.05,36852.25,177854499.00
16-Sep-2021,36946,37720.15,36907.75,37668.6,423076588.00
17-Sep-2021,37929.5,38112.75,37396.05,37811.95,335066214.00
20-Sep-2021,37388.2,37802.75,37068.45,37145.7,152042291.00
